"","A549.Mock.A","A549.Mock.B","A549.Mock.C","A549.Virus.A","A549.Virus.B","A549.Virus.C","A549.KO3.Mock.A","A549.KO3.Mock.B","A549.KO3.Mock.C","A549.KO3.Virus.A","A549.KO3.Virus.B","A549.KO3.Virus.C"
"KRT18P55",8.24790863379222,8.44854016374602,8.42985399372988,8.33234603204661,8.47437106640894,8.56072793249855,9.07901072931309,8.83662525275549,8.88932917562688,8.91138639973645,8.89561032647883,8.76349149243401
"GDPD1",5.58930946157209,5.63354767154092,5.70306042317403,5.41744579294235,5.21861154734806,5.4999526768535,6.31138106642841,6.05149666618619,6.66670280583255,5.94039583996222,6.15154541097498,5.98664677798917
"RABL3",7.45262313201011,7.42005431395201,7.5352367451997,6.98162210660434,7.12256216737673,7.4172935960639,7.9231906835005,7.76867244378083,8.18071324757519,7.85585779264912,7.88649845337399,7.66579095677864
"IGSF10",4.9786522907207,4.95129813287938,4.88181823624279,4.92965901630585,4.83676580398252,4.74223337476325,5.78332932324431,5.76076286351859,6.0717100785972,5.77382483550248,5.84394990134285,5.61950221758856
"GPRIN3",3.50981694165383,3.17024904993432,3.1346139698075,3.28009819943891,3.72776655684568,3.56621046355554,6.81175848659008,6.69045788003456,7.01614099120349,6.59753869783326,6.8781104371142,6.4626672642157
"GPR37",4.82813547265862,4.76724598501742,4.71434987384201,4.93216127334465,4.83532101268923,4.80562451561911,7.04578410881562,6.7898601387176,7.14302147276991,7.81779823688756,7.83108580434078,7.64020320788092
"ZNF252P",6.57977504493022,6.59481844380589,6.59274108440298,6.24787302170685,6.28098221229017,6.58196925979444,7.07794766802695,6.94334484980758,7.37720198189854,7.02940959408808,7.00861370716084,6.81427853477209
"DPY19L4",4.65678277199359,4.23476775638202,4.75637367674573,4.29044053750563,4.10860052487677,4.84688042339535,5.17027417215674,4.50318857426787,5.38337289700836,4.98282122815961,5.21226291611259,4.98954154648361
"GPX2",7.17474588348986,7.12637781091706,7.21838675660806,6.73392241283594,6.73439024926094,6.71237572257362,7.83305277178653,7.88935955084865,8.11641758570249,7.75212703669697,7.94981004308717,7.78081676637025
"GRB10",6.70817347898889,6.73098183540879,6.72399510219919,7.07681154068553,7.09393150470853,7.12259627237544,6.34490408450153,6.40502479974909,6.328506249734,6.37304028839027,6.36877111806578,6.44624234660023
"GRB14",7.98736519617593,7.95711695416095,7.94143527032848,7.32893154319145,7.19712323040949,7.5156082126946,8.0225659942622,7.97069157465214,8.24636117071164,7.86931743518164,7.86548715205298,7.7036683005095
"MRPL42",8.37481539942967,8.39818730053782,8.47118668053823,8.17779796205805,8.0905469438581,8.41864905138542,8.59378624012202,8.69403666701834,8.91116482503814,8.84562821353203,8.76819730506556,8.67223627335703
"HIPK2",9.91105745022475,9.85508347586099,9.90232505294276,9.6403076110412,9.6654945506395,9.7366247027613,9.01544125077262,9.03000580374417,9.24101731986228,9.56946684276732,9.6390077153022,9.5262442393083
"C16orf72",7.9857537799125,8.07955161042748,8.3010828631023,6.98862587733805,7.09762768316593,7.27170032066093,7.94576688084032,7.85269903804218,8.48158618351129,7.76984653947308,7.78870307421553,7.55000661363854
"TMEM230",9.5139698976096,9.45865631296886,9.52813022342859,8.87659702614201,8.93942297679193,9.19823128862781,9.91885678969255,9.89901583660729,10.1162351073703,9.89995755519485,9.92761622364814,9.77322236930058
"CCDC113",6.27728482839587,6.16922646848305,6.28929035313389,5.96800045506617,6.10787829302642,6.21411198296034,6.47267869575832,6.46505140770289,6.69290299753412,6.63724506609804,6.75302451329088,6.50009600230373
"ARHGAP35",9.55532791871743,9.51320861894582,9.59093264718845,9.0040393842164,9.00498537367907,9.10179674434715,9.37531858057029,9.36906868854779,9.52403244065977,9.16251038657524,9.20609706688808,9.16444390060001
"CLEC2D",5.35585666665208,4.98721611906843,5.00881339413761,4.86341746738624,5.00908547209213,5.03952310049062,6.01251742439206,5.87441111661249,6.19742862917344,6.22576935097019,6.16374250543789,6.01270767245461
"CD274",4.9975215709139,4.82525557857503,4.88845070359826,6.64725381368373,6.68910173327913,6.9849976437912,4.76251706624187,4.84814886421027,4.65183011547073,7.55617941075995,7.57088529265191,7.24780844741414
"CXCL1",6.56508691549414,6.4338367053694,6.55399402147568,6.86584616871624,6.88915807844104,7.06447352849093,6.76921462850678,6.69247888070401,6.76444063889591,7.44083087331179,7.46675346834252,7.34598368232512
"CXCL2",6.95380096624165,6.79397432294949,6.89788024919441,7.50479862316154,7.54293270559551,7.64320230181169,6.90565325201658,6.89330903865247,6.89360544252107,7.46471724494084,7.45099544960671,7.31478354877341
"GSR",10.5481805529367,10.5740874711678,10.5501131390036,9.98150783075837,9.96323338367769,10.1509285731414,10.3283985428489,10.3229806183294,10.4474850120523,10.1577752378193,10.1844014032144,10.1080359147804
"GTF2E2",7.96305506748238,7.99561249853055,8.08644304083646,8.32990359179445,8.27328976793319,8.51542174872639,8.16936494329103,8.06858855085171,8.22112721581838,8.7641732692454,8.76177225095829,8.66615110180596
"GTF2I",9.3266925575945,9.42941608418388,9.42973687289429,8.9329158100984,8.94655661367694,9.19807715241393,10.0222263684967,9.91583264917158,10.2183466997456,10.0373122640843,9.97198021629679,9.88256294846328
"USP25",8.47655761555448,8.58006857068478,8.59505044978239,8.54168613194652,8.52110767419559,8.79057410256399,8.34865385985823,8.18577619768523,8.56062598704842,8.91409272960489,8.89866838186038,8.82082432873188
"TMOD2",4.50467137096541,4.37746217998049,4.25637641914267,3.57619932550046,3.73368241319484,4.07289527233506,3.63932433860398,3.68299977574304,3.94836726744566,3.19757623351703,3.68452071733308,3.01621209763378
"GUCY1A2",3.8998245621501,4.06318484680505,4.16991168700086,3.99739213976904,3.73575838135002,3.72440510401042,6.37517691284891,6.22528036018335,7.27673107829858,6.06958685354799,5.98994395199617,5.35658414210889
"GPSM2",7.08076614780024,7.18013407418352,7.25204877555842,6.50895816087941,6.54346436313569,6.87933503144627,7.26597595645451,7.19294137202441,7.59212841220523,7.00213825625065,6.97771373483054,6.89020235402292
"ALG6",5.412030469547,5.54385298643072,5.52639202355333,5.07425792551001,5.23968656111352,5.48607529768924,5.89408082691944,5.75028476884965,6.14353696089079,6.03127260129143,5.95632037639275,5.76519791524461
"SERTAD1",7.39608666325238,7.42347940371018,7.31703146998474,7.85639731084223,7.99667277298331,7.9460475854087,7.37318660633577,7.37596307352364,7.24787134960198,7.76053050398386,7.78894004648672,7.73565295414287
"POMT2",7.77354980287708,7.76099482555623,7.7573058389846,7.2993718940849,7.36905201017672,7.46476564147702,7.97406111111012,7.9437703681377,8.17753380867639,7.94816850495952,8.01324965172132,7.83413435507061
"PSAT1",10.0704974437797,10.0672348992136,10.1330594433263,9.54574140003279,9.53115191389559,9.75164421422946,9.23531008432431,9.19221644615696,9.48560718503985,9.1811427522753,9.1947278339231,9.03644024622468
"H1-0",8.66615870919703,8.65392004751631,8.77417949518018,9.19594672063398,9.21296215668644,9.4134016639643,8.47431429446209,8.49769617789507,8.64632082647748,8.77534347850679,8.84567621433114,8.72390162501172
"H1-2",8.55463147258603,8.64974931551329,8.71061891657877,7.76924297726354,8.08832916686292,8.39425481584193,8.7043195059321,8.59177870859176,8.78713868792434,8.43377545628547,8.5844304233687,8.10234938687701
"H1-3",5.22497258222409,5.23349777812769,5.20524269691435,4.69439007097878,4.37940380449178,4.74759290704905,5.69065532451905,5.50351820592444,5.578708778178,5.0888907570122,5.15996890626416,4.99379435798312
"ANXA1",10.6573966939047,10.7596929539646,10.7733122436006,10.3804993685171,10.344152462121,10.5771039015892,10.8854588566891,10.7783371004095,11.006122597191,10.9485035303423,10.9388957632372,10.9190858658585
"H3-3B",9.43526525920282,9.49306825771554,9.60877668499561,10.0307013729219,10.0096903688804,10.2467971647487,9.69020207643119,9.5752250286737,9.86851013922139,10.2244073622382,10.2361429599678,10.1039593570216
"HABP2",5.58540526435185,5.61194090695914,5.61610572729794,5.51563998894053,5.42911573443003,5.3704515114935,6.12185699308852,6.18182177870268,6.26166520159214,6.08668131927247,6.14653781957439,6.21599869989883
"HAS2",5.93508534199571,5.78620928886738,5.99660458654803,5.66316138657988,5.67591481963889,5.80873768293309,7.21343263249254,7.16966808914972,7.57640833041253,7.60372589706887,7.58370205057963,7.38455420734035
"ANXA3",8.03818177415034,7.96571743130219,8.04406334721305,7.88564604368676,7.75558950394721,7.99408790248822,7.31647814498954,7.27030464021478,7.48914020813895,7.30692925249495,7.38527488880256,7.25600379425434
"ANXA4",9.13353926350453,9.13901881405602,9.17993999463717,8.82279782391574,8.79090015777544,8.9550819865088,9.35477450438514,9.29468771766927,9.52348640060095,9.42669866197127,9.39862981437897,9.3571604591115
"HELLS",6.99995938045261,7.22464824174743,7.1519014518358,6.14992805488244,6.13724941401601,6.36729878658081,7.09443688142483,7.04417126486017,7.40883078609393,6.86892168152638,6.8708158569742,6.28643069300314
"HEXA",8.42331539594054,8.44408620364284,8.52238740480309,8.17713232051873,8.18631556637055,8.28714628303723,8.76056777248234,8.75868710016329,8.88880246972336,8.79413210628277,8.79173490462395,8.68167459284231
"HEXB",9.68018542909692,9.81474442392627,9.79139358220163,9.70642041018145,9.56633882484246,9.82405606659711,10.0646270472914,9.97939619288009,10.3689603423077,10.2614255519351,10.1424818217033,10.2298976330677
"CFH",4.15878165116579,4.11583570237531,4.11972217880403,4.93136859518316,5.04893510596535,5.22588830141349,7.89286167185441,7.59579602576398,8.13284937482823,9.56426883576634,9.44092284861484,9.42064783863065
"HFE",6.82375621696474,6.79991305063819,6.82764541294314,6.59110136918698,6.56558783789931,6.69536274815825,6.92122084681446,6.88624889591019,7.14609637088975,7.17126325704194,7.25573202400669,7.09617151712211
"CFHR1",4.56343422840324,4.56686774620517,4.68726088326457,4.62073220068658,4.719832444754,4.58383106313134,5.26292786555385,5.29491368886584,5.29705976274595,5.11313154402597,5.1856793963362,5.02910267617581
"HGF",4.31092075436088,4.23024116551023,4.11882886399374,4.20587903142291,4.28928007106561,4.09305145457117,5.76222730437626,5.51862227322376,5.96320669972072,5.72678136826613,5.56566617123217,5.35539009238966
"NRG1",8.96463931082352,8.95539205102474,8.98088168156359,9.02442238608214,9.03196281353944,9.14360002144528,7.9206365913652,7.78747801410937,8.09398698388206,8.57931345158425,8.57696817158319,8.48993211887485
"EHD4",7.21621694910766,7.52009166476038,7.45684305890547,8.59464560657273,8.61908130289687,8.83665979934976,7.36264733336679,7.08945009398545,7.48608232255002,8.99165302501961,8.94490748053239,8.75609769007306
"HIF1A",10.2747740185852,10.2677676586014,10.2989164795102,10.3525790923988,10.2426472487841,10.4544704619043,10.9687478738381,10.8237180145768,11.051782914038,11.1155500702605,11.0177061922513,11.0343716073425
"HIP1",8.85145123537812,8.80285299574873,8.87793591103391,8.04872281137813,8.09690195274825,8.16961683405743,8.71015054577313,8.71830822756229,8.85602675434887,8.35766541885447,8.39249856714161,8.25782081838038
"HIVEP2",7.49194538480405,7.46043856155516,7.53789824443697,7.89795107470064,7.88859404921727,8.23378922822977,7.41896694474413,7.31857070598286,7.67034602826603,7.91477873437725,7.94205260587198,7.78110264409351
"ACACA",8.44102968614148,8.42894780795359,8.50483066810039,7.85877876650378,7.88095800405166,8.08654376541893,8.54555649211285,8.60559488129441,8.77623964168021,8.50240843831424,8.5063194677416,8.38644618915021
"HLA-A",7.98768565243811,7.94449778945425,8.01388970936213,9.44013176636474,9.53763926052716,9.65922942950204,8.07714475419985,7.98722140780106,8.22757641908491,9.2697680199987,9.30784803751088,9.23503373806888
"HLA-B",7.22670666297132,7.10208934455396,7.25044837899402,9.25444066802647,9.32467662722792,9.3511418423846,7.16055131064151,7.14008851650184,7.211823837631,8.96881344667392,8.97733163956253,8.74707167671537
"HLA-C",8.55424959140145,8.58311212594958,8.63684759395186,10.1808305496302,10.2230328869264,10.3266445821045,8.44848792339175,8.48365201377944,8.36592670943502,10.0433668743278,10.0139931747915,9.88807536854116
"HLA-DMB",6.18824103257278,6.22728004244364,6.14841047913205,5.84560144173303,5.83424305385812,5.85258062986179,6.91708016417565,6.95441793653723,7.03485253026067,6.62873685259895,6.76859449732996,6.59682112048461
"HLA-E",8.35000988510173,8.23872365056734,8.26416326130886,10.2368193513922,10.2557934927061,10.3580655894458,8.18014612726618,8.26546082320376,8.40943724804019,10.3711402564379,10.3748730503306,10.2484400301499
"HLA-F",7.2645906630438,7.37143242903746,7.27114421582521,8.61089164338531,8.59531332605419,8.73584539146635,7.3287984112369,7.37392673199313,7.31247863090965,8.63698262936923,8.60096137032893,8.56185507169489
"HLA-G",8.16447730875982,8.09873057117017,8.11062878815951,9.37464375861939,9.42181409298604,9.54763491835547,8.00511811859019,8.18899610457681,8.14383693752917,9.20069960869698,9.14670176667038,9.09951463972312
"HLA-H",7.82900848454501,7.75167543375261,7.85406311914957,9.48092271231859,9.5226754285243,9.57940810061814,7.97521199987413,7.86568078147376,7.95864677559987,9.31945156732937,9.44360756864224,9.24118960052878
"HLA-J",7.21497072725687,7.24609290510123,7.26830395953638,8.19662249432982,8.28655282467332,8.40118938264455,7.29630032754188,7.35479002215627,7.04230833908023,8.03102122830829,8.11469436944597,8.12818812096507
"HLA-K",5.60792118695766,5.40562005096158,5.43380856106186,6.48180550605788,6.77032449274223,6.48902922062274,5.55625007514665,5.41355733599987,5.54099240390252,6.5465800807336,6.50700724579139,6.62360937474831
"HLA-L",7.55974077820925,7.54284647482337,7.41940386921881,8.21458192363763,8.33633900206554,8.18206798406661,7.43638898258098,7.40762575703334,7.20811788562856,8.0517085657283,8.14344645972384,8.18785485289818
"HLCS",7.53533321049561,7.33627788837635,7.54451619278302,7.07232135168996,6.7870711856785,7.1144224817678,7.86386856882253,7.72069696522339,8.04752362733744,7.70735859874701,7.80150345000808,7.60383247903101
"HMGN2",8.53419126500696,8.60864539375791,8.65527964621454,8.1984244475958,8.19495178128647,8.43816952525386,8.96927025394773,8.96558203144681,9.2788856822848,9.04631245406767,9.04789658756606,8.91078642797754
"HMGCL",7.17920719373576,7.13615698812701,7.3032892636981,6.72539916257068,6.63807888201575,6.84766467058789,7.39568603221018,7.29570295939641,7.73033585581913,7.1338780291903,7.41537830744691,7.30684911606573
"HMMR",7.58879995997614,7.65965172208581,7.73111592546106,7.00485260912004,6.95421535258879,7.41622269439592,7.88710200281144,7.74813646723831,8.16031673284968,7.70825874521604,7.70009149832873,7.62594037319965
"FOXA1",7.13512901527985,6.93803336205669,6.77105054387675,6.82779511031732,6.92623093377867,6.87981397254036,7.61142943330566,7.55772511630349,7.66034677664182,7.63735010903153,7.67177502515825,7.43884938331555
"HNF4G",5.28210099477034,5.13875847212802,5.26640722517338,5.71969549009422,5.68505300877366,5.62239221422326,5.90293568509795,5.73843845572536,5.88918254639541,6.9716873426291,6.96773207109517,6.79570507401979
"FAM149B1",6.32303599353341,6.34631786569305,6.45479674725497,5.77681685559324,5.90650705389368,6.10541046146692,6.50925682072295,6.45468795077802,6.81014853033051,6.53440501855194,6.66325538697732,6.4364825681841
"H2AC21",9.16957661381481,9.34533450837434,9.42072842281072,8.41590230278344,8.43999265266069,8.72693099986447,9.40206263870205,9.4492586083942,9.66736509635773,9.20328326405467,9.30994183978995,9.10456735302526
"NUDT2",6.60281753355031,6.4986827464459,6.51338095084019,6.22076205346044,6.27293032979022,6.41476795941517,6.78033684384091,6.77529912056492,6.86232980091465,6.83597833213831,6.91136557638312,6.7028169289229
"TTC6",3.54358281806531,3.50508644055472,3.60162430395101,3.67956380442685,3.65707734227733,3.70527201953311,4.2774137225933,4.140596169287,4.18554182887414,4.10601764727364,4.17874540742848,4.075287101833
"MT1DP",6.09272828978904,5.96492149230628,5.99857573704814,6.67055766104664,6.6710781673132,6.67897749352989,6.00776802231461,6.05416120752086,5.80832839827813,6.6103847029727,6.70216357339768,6.51645394995071
"HES1",6.09745964096251,6.04041017661538,6.1348837857049,6.56281996682851,6.78298827963644,6.89637756189991,6.67516105164116,6.56317997063122,6.87145876076337,7.15297222570815,7.03095100440107,7.00588694374221
"BIRC2",7.65511622953089,7.63079052695893,7.71161681990236,8.20723442600364,8.11470961607124,8.47694697250505,7.6938196972621,7.49090542512586,7.98972870937602,8.39564346591802,8.32836928143202,8.23780556531553
"BIRC3",7.445210584853,7.25351671866285,7.42641745791542,8.89279082084058,8.71598130154173,9.180316138729,7.16805872858753,7.01757713090991,7.28610693508062,8.44853923130915,8.3775561213852,8.3606033429656
"DNAJA1",7.72155998825842,7.78828581430513,8.10472210964559,8.42106569513648,8.47885507571796,8.77715842539806,8.01002519913966,7.82455118234282,8.01821243345385,8.76821080744772,8.83529908542572,8.7333106551862
